"subject_age","subject_race","subject_sex","lng","lat","violation_type","prob"
29,"hispanic","female",-111.857944,33.3866431,"running_red_light_or_without_headlight",0.104
29,"hispanic","female",-111.857944,33.3866431,"without_proper_documents_or_vehicle_defects",0.896
54,"black","male",-111.7537977,33.3937011,"distracted_driving",0
54,"black","male",-111.7537977,33.3937011,"leaving_scene_of_an_accident_informing",0.004
54,"black","male",-111.7537977,33.3937011,"reckless_driving",0.01
54,"black","male",-111.7537977,33.3937011,"running_red_light_or_without_headlight",0.982
54,"black","male",-111.7537977,33.3937011,"without_proper_documents_or_vehicle_defects",0.004
40,"black","male",-111.8700135,33.4149806,"distracted_driving",0.008
40,"black","male",-111.8700135,33.4149806,"leaving_scene_of_an_accident_informing",0
40,"black","male",-111.8700135,33.4149806,"reckless_driving",0.198
40,"black","male",-111.8700135,33.4149806,"running_red_light_or_without_headlight",0.048
40,"black","male",-111.8700135,33.4149806,"without_proper_documents_or_vehicle_defects",0.746
30,"white","male",-111.8421029,33.3917087,"distracted_driving",0
30,"white","male",-111.8421029,33.3917087,"leaving_scene_of_an_accident_informing",0
30,"white","male",-111.8421029,33.3917087,"reckless_driving",0.178
30,"white","male",-111.8421029,33.3917087,"running_red_light_or_without_headlight",0.428
30,"white","male",-111.8421029,33.3917087,"without_proper_documents_or_vehicle_defects",0.394
77,"white","male",-111.7061786,33.4447239,"distracted_driving",0
77,"white","male",-111.7061786,33.4447239,"leaving_scene_of_an_accident_informing",0
77,"white","male",-111.7061786,33.4447239,"reckless_driving",0.992
77,"white","male",-111.7061786,33.4447239,"running_red_light_or_without_headlight",0
77,"white","male",-111.7061786,33.4447239,"without_proper_documents_or_vehicle_defects",0.008
38,"white","female",-111.8922823,33.3639141,"distracted_driving",0.02
38,"white","female",-111.8922823,33.3639141,"leaving_scene_of_an_accident_informing",0
38,"white","female",-111.8922823,33.3639141,"reckless_driving",0.946
38,"white","female",-111.8922823,33.3639141,"running_red_light_or_without_headlight",0
38,"white","female",-111.8922823,33.3639141,"without_proper_documents_or_vehicle_defects",0.034
27,"black","male",-111.8484041,33.4059231,"distracted_driving",0
27,"black","male",-111.8484041,33.4059231,"leaving_scene_of_an_accident_informing",0
27,"black","male",-111.8484041,33.4059231,"reckless_driving",0.712
27,"black","male",-111.8484041,33.4059231,"running_red_light_or_without_headlight",0.286
27,"black","male",-111.8484041,33.4059231,"without_proper_documents_or_vehicle_defects",0.002
19,"white","male",-111.840047,33.4172442,"distracted_driving",0
19,"white","male",-111.840047,33.4172442,"leaving_scene_of_an_accident_informing",0
19,"white","male",-111.840047,33.4172442,"reckless_driving",0.002
19,"white","male",-111.840047,33.4172442,"running_red_light_or_without_headlight",0.998
19,"white","male",-111.840047,33.4172442,"without_proper_documents_or_vehicle_defects",0
21,"white","male",-111.8743176,33.4259087,"distracted_driving",0
21,"white","male",-111.8743176,33.4259087,"leaving_scene_of_an_accident_informing",0
21,"white","male",-111.8743176,33.4259087,"reckless_driving",0.986
21,"white","male",-111.8743176,33.4259087,"running_red_light_or_without_headlight",0.004
21,"white","male",-111.8743176,33.4259087,"without_proper_documents_or_vehicle_defects",0.01
19,"hispanic","male",-111.8746206,33.4566014,"distracted_driving",0
19,"hispanic","male",-111.8746206,33.4566014,"leaving_scene_of_an_accident_informing",1
19,"hispanic","male",-111.8746206,33.4566014,"reckless_driving",0
19,"hispanic","male",-111.8746206,33.4566014,"running_red_light_or_without_headlight",0
19,"hispanic","male",-111.8746206,33.4566014,"without_proper_documents_or_vehicle_defects",0
37,"white","male",-111.7882077,33.4190764,"distracted_driving",0
37,"white","male",-111.7882077,33.4190764,"leaving_scene_of_an_accident_informing",0
37,"white","male",-111.7882077,33.4190764,"reckless_driving",0
37,"white","male",-111.7882077,33.4190764,"running_red_light_or_without_headlight",0.684
37,"white","male",-111.7882077,33.4190764,"without_proper_documents_or_vehicle_defects",0.316
28,"hispanic","male",-111.7850886,33.3992561,"distracted_driving",0.002
28,"hispanic","male",-111.7850886,33.3992561,"leaving_scene_of_an_accident_informing",0
28,"hispanic","male",-111.7850886,33.3992561,"reckless_driving",0.004
28,"hispanic","male",-111.7850886,33.3992561,"running_red_light_or_without_headlight",0.002
28,"hispanic","male",-111.7850886,33.3992561,"without_proper_documents_or_vehicle_defects",0.992
22,"hispanic","male",-111.7947089,33.4041782,"distracted_driving",0
22,"hispanic","male",-111.7947089,33.4041782,"leaving_scene_of_an_accident_informing",0
22,"hispanic","male",-111.7947089,33.4041782,"reckless_driving",0
22,"hispanic","male",-111.7947089,33.4041782,"running_red_light_or_without_headlight",1
22,"hispanic","male",-111.7947089,33.4041782,"without_proper_documents_or_vehicle_defects",0
30,"hispanic","male",-111.8762944,33.387601,"distracted_driving",0
30,"hispanic","male",-111.8762944,33.387601,"leaving_scene_of_an_accident_informing",0
30,"hispanic","male",-111.8762944,33.387601,"reckless_driving",0.914
30,"hispanic","male",-111.8762944,33.387601,"running_red_light_or_without_headlight",0.002
30,"hispanic","male",-111.8762944,33.387601,"without_proper_documents_or_vehicle_defects",0.084
36,"black","male",-111.865311,33.4220406,"distracted_driving",0
36,"black","male",-111.865311,33.4220406,"leaving_scene_of_an_accident_informing",0
36,"black","male",-111.865311,33.4220406,"reckless_driving",0.3
36,"black","male",-111.865311,33.4220406,"running_red_light_or_without_headlight",0.05
36,"black","male",-111.865311,33.4220406,"without_proper_documents_or_vehicle_defects",0.65
18,"other","female",-111.8175867,33.451492,"distracted_driving",0
18,"other","female",-111.8175867,33.451492,"leaving_scene_of_an_accident_informing",0
18,"other","female",-111.8175867,33.451492,"reckless_driving",0.052
18,"other","female",-111.8175867,33.451492,"running_red_light_or_without_headlight",0.138
18,"other","female",-111.8175867,33.451492,"without_proper_documents_or_vehicle_defects",0.81
23,"black","male",-111.8398484,33.4514524,"distracted_driving",0.068
23,"black","male",-111.8398484,33.4514524,"leaving_scene_of_an_accident_informing",0
23,"black","male",-111.8398484,33.4514524,"reckless_driving",0.024
23,"black","male",-111.8398484,33.4514524,"running_red_light_or_without_headlight",0.27
23,"black","male",-111.8398484,33.4514524,"without_proper_documents_or_vehicle_defects",0.638
19,"other","female",-111.8398169,33.4533336,"distracted_driving",0
19,"other","female",-111.8398169,33.4533336,"leaving_scene_of_an_accident_informing",0
19,"other","female",-111.8398169,33.4533336,"reckless_driving",0.056
19,"other","female",-111.8398169,33.4533336,"running_red_light_or_without_headlight",0.094
19,"other","female",-111.8398169,33.4533336,"without_proper_documents_or_vehicle_defects",0.85
46,"white","female",-111.8483738,33.4077419,"distracted_driving",0
46,"white","female",-111.8483738,33.4077419,"leaving_scene_of_an_accident_informing",0
46,"white","female",-111.8483738,33.4077419,"reckless_driving",0.992
46,"white","female",-111.8483738,33.4077419,"running_red_light_or_without_headlight",0
46,"white","female",-111.8483738,33.4077419,"without_proper_documents_or_vehicle_defects",0.008
33,"other","male",-111.8727312,33.3641093,"distracted_driving",0.972
33,"other","male",-111.8727312,33.3641093,"leaving_scene_of_an_accident_informing",0
33,"other","male",-111.8727312,33.3641093,"reckless_driving",0.028
33,"other","male",-111.8727312,33.3641093,"running_red_light_or_without_headlight",0
33,"other","male",-111.8727312,33.3641093,"without_proper_documents_or_vehicle_defects",0
41,"hispanic","male",-111.8227874,33.4173312,"distracted_driving",0.012
41,"hispanic","male",-111.8227874,33.4173312,"leaving_scene_of_an_accident_informing",0
41,"hispanic","male",-111.8227874,33.4173312,"reckless_driving",0.1
41,"hispanic","male",-111.8227874,33.4173312,"running_red_light_or_without_headlight",0.006
41,"hispanic","male",-111.8227874,33.4173312,"without_proper_documents_or_vehicle_defects",0.882
20,"other","female",-111.8229192,33.3933439,"distracted_driving",0
20,"other","female",-111.8229192,33.3933439,"leaving_scene_of_an_accident_informing",0
20,"other","female",-111.8229192,33.3933439,"reckless_driving",0.99
20,"other","female",-111.8229192,33.3933439,"running_red_light_or_without_headlight",0.002
20,"other","female",-111.8229192,33.3933439,"without_proper_documents_or_vehicle_defects",0.008
31,"hispanic","female",-111.8401593,33.3932471,"distracted_driving",0
31,"hispanic","female",-111.8401593,33.3932471,"leaving_scene_of_an_accident_informing",0
31,"hispanic","female",-111.8401593,33.3932471,"reckless_driving",0.002
31,"hispanic","female",-111.8401593,33.3932471,"running_red_light_or_without_headlight",0.082
31,"hispanic","female",-111.8401593,33.3932471,"without_proper_documents_or_vehicle_defects",0.916
35,"white","female",-111.8401712,33.3899582,"distracted_driving",0
35,"white","female",-111.8401712,33.3899582,"leaving_scene_of_an_accident_informing",0.002
35,"white","female",-111.8401712,33.3899582,"reckless_driving",0.946
35,"white","female",-111.8401712,33.3899582,"running_red_light_or_without_headlight",0.002
35,"white","female",-111.8401712,33.3899582,"without_proper_documents_or_vehicle_defects",0.05
44,"white","male",-111.8229192,33.3933439,"distracted_driving",0.018
44,"white","male",-111.8229192,33.3933439,"leaving_scene_of_an_accident_informing",0
44,"white","male",-111.8229192,33.3933439,"reckless_driving",0.15
44,"white","male",-111.8229192,33.3933439,"running_red_light_or_without_headlight",0.038
44,"white","male",-111.8229192,33.3933439,"without_proper_documents_or_vehicle_defects",0.794
36,"hispanic","male",-111.841052,33.3848307,"distracted_driving",0
36,"hispanic","male",-111.841052,33.3848307,"leaving_scene_of_an_accident_informing",0
36,"hispanic","male",-111.841052,33.3848307,"reckless_driving",0.004
36,"hispanic","male",-111.841052,33.3848307,"running_red_light_or_without_headlight",0.642
36,"hispanic","male",-111.841052,33.3848307,"without_proper_documents_or_vehicle_defects",0.354
43,"hispanic","female",-111.88092,33.4002774,"distracted_driving",0
43,"hispanic","female",-111.88092,33.4002774,"leaving_scene_of_an_accident_informing",0
43,"hispanic","female",-111.88092,33.4002774,"reckless_driving",0.012
43,"hispanic","female",-111.88092,33.4002774,"running_red_light_or_without_headlight",0
43,"hispanic","female",-111.88092,33.4002774,"without_proper_documents_or_vehicle_defects",0.988
26,"hispanic","male",-111.8141871,33.3933563,"distracted_driving",0
26,"hispanic","male",-111.8141871,33.3933563,"leaving_scene_of_an_accident_informing",0
26,"hispanic","male",-111.8141871,33.3933563,"reckless_driving",0.006
26,"hispanic","male",-111.8141871,33.3933563,"running_red_light_or_without_headlight",0.68
26,"hispanic","male",-111.8141871,33.3933563,"without_proper_documents_or_vehicle_defects",0.314
29,"white","male",-111.8402718,33.4032001,"distracted_driving",0.002
29,"white","male",-111.8402718,33.4032001,"leaving_scene_of_an_accident_informing",0
29,"white","male",-111.8402718,33.4032001,"reckless_driving",0.008
29,"white","male",-111.8402718,33.4032001,"running_red_light_or_without_headlight",0.018
29,"white","male",-111.8402718,33.4032001,"without_proper_documents_or_vehicle_defects",0.972
18,"hispanic","male",-111.8341647,33.4021876,"distracted_driving",1
18,"hispanic","male",-111.8341647,33.4021876,"leaving_scene_of_an_accident_informing",0
18,"hispanic","male",-111.8341647,33.4021876,"reckless_driving",0
18,"hispanic","male",-111.8341647,33.4021876,"running_red_light_or_without_headlight",0
18,"hispanic","male",-111.8341647,33.4021876,"without_proper_documents_or_vehicle_defects",0
51,"hispanic","male",-111.8523585,33.4222174,"distracted_driving",0.004
51,"hispanic","male",-111.8523585,33.4222174,"leaving_scene_of_an_accident_informing",0
51,"hispanic","male",-111.8523585,33.4222174,"reckless_driving",0.216
51,"hispanic","male",-111.8523585,33.4222174,"running_red_light_or_without_headlight",0.034
51,"hispanic","male",-111.8523585,33.4222174,"without_proper_documents_or_vehicle_defects",0.746
19,"hispanic","male",-111.8399994,33.4114959,"distracted_driving",0.928
19,"hispanic","male",-111.8399994,33.4114959,"leaving_scene_of_an_accident_informing",0
19,"hispanic","male",-111.8399994,33.4114959,"reckless_driving",0
19,"hispanic","male",-111.8399994,33.4114959,"running_red_light_or_without_headlight",0.052
19,"hispanic","male",-111.8399994,33.4114959,"without_proper_documents_or_vehicle_defects",0.02
23,"white","female",-111.8418474,33.4309526,"distracted_driving",0.008
23,"white","female",-111.8418474,33.4309526,"leaving_scene_of_an_accident_informing",0
23,"white","female",-111.8418474,33.4309526,"reckless_driving",0
23,"white","female",-111.8418474,33.4309526,"running_red_light_or_without_headlight",0.992
23,"white","female",-111.8418474,33.4309526,"without_proper_documents_or_vehicle_defects",0
27,"other","male",-111.8375102,33.4241891,"distracted_driving",0.102
27,"other","male",-111.8375102,33.4241891,"leaving_scene_of_an_accident_informing",0
27,"other","male",-111.8375102,33.4241891,"reckless_driving",0.018
27,"other","male",-111.8375102,33.4241891,"running_red_light_or_without_headlight",0.01
27,"other","male",-111.8375102,33.4241891,"without_proper_documents_or_vehicle_defects",0.87
39,"hispanic","male",-111.833475,33.4310952,"distracted_driving",0
39,"hispanic","male",-111.833475,33.4310952,"leaving_scene_of_an_accident_informing",0
39,"hispanic","male",-111.833475,33.4310952,"reckless_driving",0
39,"hispanic","male",-111.833475,33.4310952,"running_red_light_or_without_headlight",0.976
39,"hispanic","male",-111.833475,33.4310952,"without_proper_documents_or_vehicle_defects",0.024
43,"white","male",-111.8243836,33.4354002,"distracted_driving",1
43,"white","male",-111.8243836,33.4354002,"leaving_scene_of_an_accident_informing",0
43,"white","male",-111.8243836,33.4354002,"reckless_driving",0
43,"white","male",-111.8243836,33.4354002,"running_red_light_or_without_headlight",0
43,"white","male",-111.8243836,33.4354002,"without_proper_documents_or_vehicle_defects",0
58,"white","male",-111.8055938,33.3889514,"distracted_driving",0
58,"white","male",-111.8055938,33.3889514,"leaving_scene_of_an_accident_informing",0
58,"white","male",-111.8055938,33.3889514,"reckless_driving",0.984
58,"white","male",-111.8055938,33.3889514,"running_red_light_or_without_headlight",0
58,"white","male",-111.8055938,33.3889514,"without_proper_documents_or_vehicle_defects",0.016
27,"white","male",-111.8609088,33.4358093,"distracted_driving",1
27,"white","male",-111.8609088,33.4358093,"leaving_scene_of_an_accident_informing",0
27,"white","male",-111.8609088,33.4358093,"reckless_driving",0
27,"white","male",-111.8609088,33.4358093,"running_red_light_or_without_headlight",0
27,"white","male",-111.8609088,33.4358093,"without_proper_documents_or_vehicle_defects",0
18,"black","male",-111.840142,33.4005759,"distracted_driving",0
18,"black","male",-111.840142,33.4005759,"leaving_scene_of_an_accident_informing",0
18,"black","male",-111.840142,33.4005759,"reckless_driving",0.068
18,"black","male",-111.840142,33.4005759,"running_red_light_or_without_headlight",0.054
18,"black","male",-111.840142,33.4005759,"without_proper_documents_or_vehicle_defects",0.878
20,"hispanic","male",-111.8371135,33.4223677,"distracted_driving",0
20,"hispanic","male",-111.8371135,33.4223677,"leaving_scene_of_an_accident_informing",0
20,"hispanic","male",-111.8371135,33.4223677,"reckless_driving",0.888
20,"hispanic","male",-111.8371135,33.4223677,"running_red_light_or_without_headlight",0
20,"hispanic","male",-111.8371135,33.4223677,"without_proper_documents_or_vehicle_defects",0.112
22,"hispanic","female",-111.8567665,33.4150284,"distracted_driving",0
22,"hispanic","female",-111.8567665,33.4150284,"leaving_scene_of_an_accident_informing",1
22,"hispanic","female",-111.8567665,33.4150284,"reckless_driving",0
22,"hispanic","female",-111.8567665,33.4150284,"running_red_light_or_without_headlight",0
22,"hispanic","female",-111.8567665,33.4150284,"without_proper_documents_or_vehicle_defects",0
24,"other","male",-111.8420337,33.4259885,"distracted_driving",0
24,"other","male",-111.8420337,33.4259885,"leaving_scene_of_an_accident_informing",0
24,"other","male",-111.8420337,33.4259885,"reckless_driving",1
24,"other","male",-111.8420337,33.4259885,"running_red_light_or_without_headlight",0
24,"other","male",-111.8420337,33.4259885,"without_proper_documents_or_vehicle_defects",0
48,"hispanic","male",-111.8722826,33.4221335,"distracted_driving",0
48,"hispanic","male",-111.8722826,33.4221335,"leaving_scene_of_an_accident_informing",0
48,"hispanic","male",-111.8722826,33.4221335,"reckless_driving",0.958
48,"hispanic","male",-111.8722826,33.4221335,"running_red_light_or_without_headlight",0
48,"hispanic","male",-111.8722826,33.4221335,"without_proper_documents_or_vehicle_defects",0.042
22,"hispanic","male",-111.8311959,33.4427838,"distracted_driving",0.92
22,"hispanic","male",-111.8311959,33.4427838,"leaving_scene_of_an_accident_informing",0
22,"hispanic","male",-111.8311959,33.4427838,"reckless_driving",0
22,"hispanic","male",-111.8311959,33.4427838,"running_red_light_or_without_headlight",0.08
22,"hispanic","male",-111.8311959,33.4427838,"without_proper_documents_or_vehicle_defects",0
35,"white","male",-111.736247,33.4082535,"distracted_driving",0
35,"white","male",-111.736247,33.4082535,"leaving_scene_of_an_accident_informing",0
35,"white","male",-111.736247,33.4082535,"reckless_driving",0
35,"white","male",-111.736247,33.4082535,"running_red_light_or_without_headlight",1
35,"white","male",-111.736247,33.4082535,"without_proper_documents_or_vehicle_defects",0
23,"hispanic","male",-111.8248071,33.389781,"distracted_driving",0
23,"hispanic","male",-111.8248071,33.389781,"leaving_scene_of_an_accident_informing",0
23,"hispanic","male",-111.8248071,33.389781,"reckless_driving",0.084
23,"hispanic","male",-111.8248071,33.389781,"running_red_light_or_without_headlight",0.916
23,"hispanic","male",-111.8248071,33.389781,"without_proper_documents_or_vehicle_defects",0
31,"white","female",-111.8141228,33.4078361,"distracted_driving",0
31,"white","female",-111.8141228,33.4078361,"leaving_scene_of_an_accident_informing",0
31,"white","female",-111.8141228,33.4078361,"reckless_driving",0.002
31,"white","female",-111.8141228,33.4078361,"running_red_light_or_without_headlight",0.036
31,"white","female",-111.8141228,33.4078361,"without_proper_documents_or_vehicle_defects",0.962
69,"white","male",-111.5994587,33.3908977,"distracted_driving",0.004
69,"white","male",-111.5994587,33.3908977,"leaving_scene_of_an_accident_informing",0
69,"white","male",-111.5994587,33.3908977,"reckless_driving",0.894
69,"white","male",-111.5994587,33.3908977,"running_red_light_or_without_headlight",0
69,"white","male",-111.5994587,33.3908977,"without_proper_documents_or_vehicle_defects",0.102
25,"hispanic","male",-111.8056721,33.385167,"distracted_driving",0.654
25,"hispanic","male",-111.8056721,33.385167,"leaving_scene_of_an_accident_informing",0
25,"hispanic","male",-111.8056721,33.385167,"reckless_driving",0.326
25,"hispanic","male",-111.8056721,33.385167,"running_red_light_or_without_headlight",0
25,"hispanic","male",-111.8056721,33.385167,"without_proper_documents_or_vehicle_defects",0.02
27,"white","male",-111.8367148,33.4107611,"distracted_driving",0.006
27,"white","male",-111.8367148,33.4107611,"leaving_scene_of_an_accident_informing",0
27,"white","male",-111.8367148,33.4107611,"reckless_driving",0.004
27,"white","male",-111.8367148,33.4107611,"running_red_light_or_without_headlight",0.074
27,"white","male",-111.8367148,33.4107611,"without_proper_documents_or_vehicle_defects",0.916
24,"hispanic","male",-111.8311609,33.4456386,"distracted_driving",0.014
24,"hispanic","male",-111.8311609,33.4456386,"leaving_scene_of_an_accident_informing",0
24,"hispanic","male",-111.8311609,33.4456386,"reckless_driving",0.29
24,"hispanic","male",-111.8311609,33.4456386,"running_red_light_or_without_headlight",0.064
24,"hispanic","male",-111.8311609,33.4456386,"without_proper_documents_or_vehicle_defects",0.632
68,"white","male",-111.7540526,33.3824213,"distracted_driving",0.006
68,"white","male",-111.7540526,33.3824213,"leaving_scene_of_an_accident_informing",0
68,"white","male",-111.7540526,33.3824213,"reckless_driving",0.184
68,"white","male",-111.7540526,33.3824213,"running_red_light_or_without_headlight",0.008
68,"white","male",-111.7540526,33.3824213,"without_proper_documents_or_vehicle_defects",0.802
30,"hispanic","male",-111.8635341,33.4043651,"distracted_driving",0.078
30,"hispanic","male",-111.8635341,33.4043651,"leaving_scene_of_an_accident_informing",0
30,"hispanic","male",-111.8635341,33.4043651,"reckless_driving",0.072
30,"hispanic","male",-111.8635341,33.4043651,"running_red_light_or_without_headlight",0.012
30,"hispanic","male",-111.8635341,33.4043651,"without_proper_documents_or_vehicle_defects",0.838
21,"white","male",-111.8401712,33.3899582,"distracted_driving",0
21,"white","male",-111.8401712,33.3899582,"leaving_scene_of_an_accident_informing",0
21,"white","male",-111.8401712,33.3899582,"reckless_driving",0
21,"white","male",-111.8401712,33.3899582,"running_red_light_or_without_headlight",0.98
21,"white","male",-111.8401712,33.3899582,"without_proper_documents_or_vehicle_defects",0.02
27,"hispanic","male",-111.6152265,33.3500241,"distracted_driving",0.002
27,"hispanic","male",-111.6152265,33.3500241,"leaving_scene_of_an_accident_informing",0
27,"hispanic","male",-111.6152265,33.3500241,"reckless_driving",0.998
27,"hispanic","male",-111.6152265,33.3500241,"running_red_light_or_without_headlight",0
27,"hispanic","male",-111.6152265,33.3500241,"without_proper_documents_or_vehicle_defects",0
36,"white","male",-111.7190148,33.436692,"distracted_driving",0
36,"white","male",-111.7190148,33.436692,"leaving_scene_of_an_accident_informing",0
36,"white","male",-111.7190148,33.436692,"reckless_driving",0.002
36,"white","male",-111.7190148,33.436692,"running_red_light_or_without_headlight",0.308
36,"white","male",-111.7190148,33.436692,"without_proper_documents_or_vehicle_defects",0.69
20,"hispanic","male",-111.8229031,33.401313,"distracted_driving",0.464
20,"hispanic","male",-111.8229031,33.401313,"leaving_scene_of_an_accident_informing",0
20,"hispanic","male",-111.8229031,33.401313,"reckless_driving",0
20,"hispanic","male",-111.8229031,33.401313,"running_red_light_or_without_headlight",0.434
20,"hispanic","male",-111.8229031,33.401313,"without_proper_documents_or_vehicle_defects",0.102
49,"white","male",-111.822947,33.4006038,"distracted_driving",0
49,"white","male",-111.822947,33.4006038,"leaving_scene_of_an_accident_informing",0
49,"white","male",-111.822947,33.4006038,"reckless_driving",0.984
49,"white","male",-111.822947,33.4006038,"running_red_light_or_without_headlight",0
49,"white","male",-111.822947,33.4006038,"without_proper_documents_or_vehicle_defects",0.016
35,"white","male",-111.8401459,33.3985081,"distracted_driving",0.002
35,"white","male",-111.8401459,33.3985081,"leaving_scene_of_an_accident_informing",0
35,"white","male",-111.8401459,33.3985081,"reckless_driving",0.344
35,"white","male",-111.8401459,33.3985081,"running_red_light_or_without_headlight",0.002
35,"white","male",-111.8401459,33.3985081,"without_proper_documents_or_vehicle_defects",0.652
28,"white","male",-111.6071883,33.3625678,"distracted_driving",0.006
28,"white","male",-111.6071883,33.3625678,"leaving_scene_of_an_accident_informing",0
28,"white","male",-111.6071883,33.3625678,"reckless_driving",0
28,"white","male",-111.6071883,33.3625678,"running_red_light_or_without_headlight",0.994
28,"white","male",-111.6071883,33.3625678,"without_proper_documents_or_vehicle_defects",0
40,"white","male",-111.788212,33.4081277,"distracted_driving",0.002
40,"white","male",-111.788212,33.4081277,"leaving_scene_of_an_accident_informing",0
40,"white","male",-111.788212,33.4081277,"reckless_driving",0.202
40,"white","male",-111.788212,33.4081277,"running_red_light_or_without_headlight",0.006
40,"white","male",-111.788212,33.4081277,"without_proper_documents_or_vehicle_defects",0.79
57,"white","male",-111.8745759,33.4149728,"distracted_driving",0.02
57,"white","male",-111.8745759,33.4149728,"leaving_scene_of_an_accident_informing",0
57,"white","male",-111.8745759,33.4149728,"reckless_driving",0
57,"white","male",-111.8745759,33.4149728,"running_red_light_or_without_headlight",0.002
57,"white","male",-111.8745759,33.4149728,"without_proper_documents_or_vehicle_defects",0.978
22,"hispanic","female",-111.8733443,33.4075875,"distracted_driving",0
22,"hispanic","female",-111.8733443,33.4075875,"leaving_scene_of_an_accident_informing",1
22,"hispanic","female",-111.8733443,33.4075875,"reckless_driving",0
22,"hispanic","female",-111.8733443,33.4075875,"running_red_light_or_without_headlight",0
22,"hispanic","female",-111.8733443,33.4075875,"without_proper_documents_or_vehicle_defects",0
25,"white","male",-111.787881,33.4371976,"distracted_driving",0.004
25,"white","male",-111.787881,33.4371976,"leaving_scene_of_an_accident_informing",0
25,"white","male",-111.787881,33.4371976,"reckless_driving",0
25,"white","male",-111.787881,33.4371976,"running_red_light_or_without_headlight",0.994
25,"white","male",-111.787881,33.4371976,"without_proper_documents_or_vehicle_defects",0.002
22,"hispanic","male",-111.849712,33.4150963,"distracted_driving",0.016
22,"hispanic","male",-111.849712,33.4150963,"leaving_scene_of_an_accident_informing",0
22,"hispanic","male",-111.849712,33.4150963,"reckless_driving",0.016
22,"hispanic","male",-111.849712,33.4150963,"running_red_light_or_without_headlight",0.028
22,"hispanic","male",-111.849712,33.4150963,"without_proper_documents_or_vehicle_defects",0.94
31,"hispanic","male",-111.8766962,33.3640532,"distracted_driving",0.008
31,"hispanic","male",-111.8766962,33.3640532,"leaving_scene_of_an_accident_informing",0
31,"hispanic","male",-111.8766962,33.3640532,"reckless_driving",0.13
31,"hispanic","male",-111.8766962,33.3640532,"running_red_light_or_without_headlight",0
31,"hispanic","male",-111.8766962,33.3640532,"without_proper_documents_or_vehicle_defects",0.862
20,"white","male",-111.6343803,33.4153938,"distracted_driving",0
20,"white","male",-111.6343803,33.4153938,"leaving_scene_of_an_accident_informing",0
20,"white","male",-111.6343803,33.4153938,"reckless_driving",0
20,"white","male",-111.6343803,33.4153938,"running_red_light_or_without_headlight",1
20,"white","male",-111.6343803,33.4153938,"without_proper_documents_or_vehicle_defects",0
33,"other","male",-111.822645,33.4368442,"distracted_driving",0
33,"other","male",-111.822645,33.4368442,"leaving_scene_of_an_accident_informing",0
33,"other","male",-111.822645,33.4368442,"reckless_driving",0
33,"other","male",-111.822645,33.4368442,"running_red_light_or_without_headlight",0.998
33,"other","male",-111.822645,33.4368442,"without_proper_documents_or_vehicle_defects",0.002
23,"white","male",-111.856334,33.426901,"distracted_driving",0
23,"white","male",-111.856334,33.426901,"leaving_scene_of_an_accident_informing",0
23,"white","male",-111.856334,33.426901,"reckless_driving",0.008
23,"white","male",-111.856334,33.426901,"running_red_light_or_without_headlight",0.868
23,"white","male",-111.856334,33.426901,"without_proper_documents_or_vehicle_defects",0.124
24,"hispanic","male",-111.7798241,33.4081251,"distracted_driving",0.234
24,"hispanic","male",-111.7798241,33.4081251,"leaving_scene_of_an_accident_informing",0
24,"hispanic","male",-111.7798241,33.4081251,"reckless_driving",0.01
24,"hispanic","male",-111.7798241,33.4081251,"running_red_light_or_without_headlight",0.004
24,"hispanic","male",-111.7798241,33.4081251,"without_proper_documents_or_vehicle_defects",0.752
27,"hispanic","male",-111.8270166,33.3788888,"distracted_driving",0
27,"hispanic","male",-111.8270166,33.3788888,"leaving_scene_of_an_accident_informing",0
27,"hispanic","male",-111.8270166,33.3788888,"reckless_driving",0.022
27,"hispanic","male",-111.8270166,33.3788888,"running_red_light_or_without_headlight",0.028
27,"hispanic","male",-111.8270166,33.3788888,"without_proper_documents_or_vehicle_defects",0.95
55,"white","male",-111.805442,33.3933618,"distracted_driving",0.006
55,"white","male",-111.805442,33.3933618,"leaving_scene_of_an_accident_informing",0
55,"white","male",-111.805442,33.3933618,"reckless_driving",0.912
55,"white","male",-111.805442,33.3933618,"running_red_light_or_without_headlight",0.014
55,"white","male",-111.805442,33.3933618,"without_proper_documents_or_vehicle_defects",0.068
43,"white","female",-111.8746162,33.3918279,"distracted_driving",1
43,"white","female",-111.8746162,33.3918279,"leaving_scene_of_an_accident_informing",0
43,"white","female",-111.8746162,33.3918279,"reckless_driving",0
43,"white","female",-111.8746162,33.3918279,"running_red_light_or_without_headlight",0
43,"white","female",-111.8746162,33.3918279,"without_proper_documents_or_vehicle_defects",0
40,"hispanic","male",-111.8486492,33.3932847,"distracted_driving",0.012
40,"hispanic","male",-111.8486492,33.3932847,"leaving_scene_of_an_accident_informing",0
40,"hispanic","male",-111.8486492,33.3932847,"reckless_driving",0.012
40,"hispanic","male",-111.8486492,33.3932847,"running_red_light_or_without_headlight",0.016
40,"hispanic","male",-111.8486492,33.3932847,"without_proper_documents_or_vehicle_defects",0.96
37,"hispanic","male",-111.8401829,33.3832452,"distracted_driving",0
37,"hispanic","male",-111.8401829,33.3832452,"leaving_scene_of_an_accident_informing",0
37,"hispanic","male",-111.8401829,33.3832452,"reckless_driving",0.758
37,"hispanic","male",-111.8401829,33.3832452,"running_red_light_or_without_headlight",0
